Sales Enquiry as of 31/10/2025,,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total,Customer Type
01/09/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/09/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/09/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/09/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/09/2025,PSD-removablepins,4 pack of removable pins for WDT Clump Crusher,PESADO-NEW,PESADO,Main Warehouse,Completed,1,1.70,Web
01/09/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.68,Web
01/09/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/09/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/09/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/09/2025,PFH00LM-HY,Pesado HYBRID Naked Portafilter Head Only LM 6mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,115.06,Web
01/09/2025,PSDTBase,Pesado Tamper Base Only 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/09/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/09/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,2,170.46,Web
01/09/2025,PF02BR54-BSL-HY,Pesado HYBRID Double Spouted Portafilter Breville 54mm - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Completed,1,233.53,Web
01/09/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,110.80,Web
01/09/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/09/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/09/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
01/09/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/09/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.10,Web
01/09/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.33,Web
01/09/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/09/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/09/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/09/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,100.57,Web
01/09/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/09/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
01/09/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/09/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
01/09/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.68,Web
01/09/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
01/09/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
01/09/2025,PSDdosingCup-WH,Pesado 58mm Dosing Cup - White,PESADO-NEW,PESADO,Main Warehouse,Completed,1,32.23,Web
01/09/2025,,Shipping Cost (Standard International),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
01/09/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.53,Web
01/09/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Completed,1,99.72,Web
01/09/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.68,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.33,Web
31/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.00,Web
31/08/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,97.51,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-PinUP,Pesado WDT tool Pin upgrade,PESADO-NEW,PESADO,Main Warehouse,Completed,3,71.59,Web
31/08/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.68,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-distributor-54m,Pesado Gravity Distributor 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,165.01,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,75.00,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,PSD-HE-SM,Pesado He[%] Basket - Small,PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.47,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.64,Web
31/08/2025,,Shipping Cost (DHL Express),PESADO-NEW,,Main Warehouse,Completed,1,26.20,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.33,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (<0.5),PESADO-NEW,,China-W,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,China-W,Completed,1,69.74,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,China-W,Completed,1,27.89,Web
31/08/2025,,Shipping Cost (over $200),PESADO-NEW,,China-W,Completed,1,0.00,Web
31/08/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,PESADO-NEW,PESADO,China-W,Completed,1,28.67,Web
31/08/2025,PSDdosingCup-WH,Pesado 58mm Dosing Cup - White,PESADO-NEW,PESADO,China-W,Completed,1,37.16,Web
31/08/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,China-W,Completed,1,31.86,Web
31/08/2025,PSD-TampingStation,Pesado Modular Tamping Station,PESADO-NEW,PESADO,China-W,Completed,1,167.78,Web
31/08/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,PESADO-NEW,PESADO,China-W,Completed,1,28.67,Web
31/08/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,China-W,Completed,1,28.67,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.33,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Shipping Cost (Australia Post Express),PESADO-NEW,,Main Warehouse,Completed,1,15.67,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (over $300),PESADO-NEW,,China-W,Completed,1,0.00,Web
31/08/2025,PF02LM-WBZ-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - White/Bronze,PESADO-NEW,PESADO,China-W,Completed,1,217.19,Web
31/08/2025,PF02LM-WHPOM,Pesado Double Spouted Portafilter LM 6mm - White Full POM,PESADO-NEW,PESADO,China-W,Completed,1,142.94,Web
31/08/2025,PFHLM,Pesado Double Spouted Portafilter  Head Only LM 6mm,PESADO-NEW,PESADO,China-W,Completed,1,106.74,Web
31/08/2025,PF02LM-WHPOM-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - White Full POM,PESADO-NEW,PESADO,China-W,Completed,1,182.78,Web
31/08/2025,PF02LM-WBK,Pesado Double Spouted Portafilter LM 6mm - White/Black,PESADO-NEW,PESADO,China-W,Completed,1,177.34,Web
31/08/2025,PSDdosingCup-WH-54,Pesado 54mm Dosing Cup - White,PESADO-NEW,PESADO,China-W,Completed,1,41.55,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,60.80,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,24.33,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,24.88,Web
31/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,110.80,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,2,55.28,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Completed,1,87.51,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,22.29,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.34,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,2,162.12,Web
31/08/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Completed,1,30.85,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,PSD-removablepins,4 pack of removable pins for WDT Clump Crusher,PESADO-NEW,PESADO,Main Warehouse,Completed,1,0.92,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,34.09,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HE-SM,Pesado He[%] Basket - Small,PESADO-NEW,PESADO,Main Warehouse,Completed,1,78.30,Web
31/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Completed,1,25.33,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSDcrusherRAYA,Pesado Clump Crusher - Raya,PESADO-NEW,PESADO,Main Warehouse,Completed,1,40.53,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,24.88,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,71.34,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,PSD-HE-SM,Pesado He[%] Basket - Small,PESADO-NEW,PESADO,Main Warehouse,Completed,1,70.47,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,PSD-removablepins,4 pack of removable pins for WDT Clump Crusher,PESADO-NEW,PESADO,Main Warehouse,Completed,1,0.92,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,69.09,Web
31/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,2,55.28,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Completed,1,30.99,Web
31/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Completed,1,85.23,Web
31/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,0.00,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Completed,1,27.64,Web
31/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Completed,1,-0.02,Web
31/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Completed,1,9.22,Web
31/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Completed,1,81.06,Web
31/08/2025,,Shipping Cost (over $300),PESADO-NEW,,China-W,Completed,1,0.00,Web
31/08/2025,PSD-TampingStation,Pesado Modular Tamping Station,PESADO-NEW,PESADO,China-W,Completed,1,170.98,Web
31/08/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,China-W,Completed,1,32.34,Web
31/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,China-W,Completed,1,170.98,Web
