Sales Enquiry as of 19/08/2025,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total
12/08/2025,LM_Seal_6.1mm,Rubber Seal LA MARZOCCO - 72x55x6.1/8mm,Roasting Warehouse Specialty Coffee,Coffee Machine Parts & Accesories,Main Warehouse,Completed,30,86.40
12/08/2025,Tamp-M-WH,Tamp Master - Automatic Tamping Machine - White,Roasting Warehouse Specialty Coffee,,Main Warehouse,Completed,1,"1,200.00"
12/08/2025,BC2423,Domestic Knock Box Square,Shop Sale,Tiamo,Main Warehouse,Completed,1,27.27
12/08/2025,CA3070KT,C Accessories Commercial Knock Tube,Coffee Machine Warehouse Australia,Coffee Accessories,Main Warehouse,Completed,40,"1,527.12"
12/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",Shop Sale,PESADO,Main Warehouse,Completed,1,80.00
11/08/2025,,B2B Pickup/Dropship,All Appliances Service and Sales,,Main Warehouse,Completed,1,10.00
11/08/2025,HG6149BK,Glass Hand Grinder,All Appliances Service and Sales,Tiamo,Main Warehouse,Completed,1,27.05
11/08/2025,,B2B flat fee,Bean Scene Around,,Main Warehouse,Completed,1,18.18
11/08/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),Bean Scene Around,PESADO,Main Warehouse,Completed,2,36.40
11/08/2025,ABGR01-WH,Artisan Barista Conical Burr grinder - White,Bean Scene Around,The Artisan Barista,Main Warehouse,Completed,1,105.00
11/08/2025,AB3070-ClickTamper-54,Artisan Barista - Lotus Click Tamper 53.5mm,Bean Scene Around,The Artisan Barista,Main Warehouse,Completed,2,113.26
11/08/2025,ABGR01-BK,Artisan Barista Conical Burr grinder - Black,Bean Scene Around,The Artisan Barista,Main Warehouse,Completed,3,315.00
11/08/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,Bean Scene Around,PESADO,Main Warehouse,Completed,1,19.09
11/08/2025,Courier Fee,Courier Fee,Reverence Coffee c/o Concept Roasting Pty Ltd,,Main Warehouse,Completed,1,23.50
11/08/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Reverence Coffee c/o Concept Roasting Pty Ltd,The Artisan Barista,Main Warehouse,Completed,12,545.22
11/08/2025,Fee,Fee,Pesado-OnlineSale,,Main Warehouse,Completed,1,0.01
11/08/2025,Misc. Product,Misc. Product,Pesado-OnlineSale,Accessories,Main Warehouse,Completed,1,13.63
11/08/2025,Courier Fee,Courier Fee,Central Coast Coffee,,Main Warehouse,Backordered,1,17.20
11/08/2025,PF02MVWH-Iris-HY,Pesado HYBRID Double Spouted Portafilter 5mm E61 - White/Iris,Central Coast Coffee,PESADO,Main Warehouse,Backordered,1,132.95
11/08/2025,PF02BR54BK-Iris,Pesado Double Spouted Portafilter Breville 54mm - Black/Iris,Central Coast Coffee,PESADO,Main Warehouse,Backordered,1,109.09
11/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),Central Coast Coffee,PESADO,Main Warehouse,Backordered,3,180.00
11/08/2025,PSDHY-BR,Pesado HYBRID Double Spouted Attachment - (Breville 54),Central Coast Coffee,PESADO,Main Warehouse,Backordered,1,23.87
11/08/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),Central Coast Coffee,PESADO,Main Warehouse,Backordered,2,39.00
11/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",Central Coast Coffee,PESADO,Main Warehouse,Backordered,3,180.00
11/08/2025,PF02MVBK-Riga-HY,Pesado HYBRID Double Spouted Portafilter 5mm E61 - Black/Riga,Central Coast Coffee,PESADO,Main Warehouse,Backordered,1,132.95
11/08/2025,IMSSHE61,IMS Competition Shower Screen E61,Central Coast Coffee,IMS,Main Warehouse,Backordered,1,21.82
11/08/2025,Courier Fee,Courier Fee,Segafredo,,Main Warehouse,Completed,1,30.65
11/08/2025,SteamPro - MS-130T,ProSteam - Automatic Steaming Machine,Segafredo,WPM,Main Warehouse,Completed,5,"2,750.00"
11/08/2025,PSD-TampingStation,Pesado Modular Tamping Station,Caffeinated,PESADO,Main Warehouse,Completed,5,0.00
11/08/2025,Courier Fee,Courier Fee,Veneziano Coffee Roasters Pty Ltd,,Main Warehouse,Completed,1,23.50
11/08/2025,Tamp-M-BK,Tamp Master - Automatic Tamping Machine - Black,Veneziano Coffee Roasters Pty Ltd,,Main Warehouse,Completed,1,"1,200.00"
11/08/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-USA,PESADO,China-W,Parked,6,0.00
11/08/2025,,B2B Pickup/Dropship,Blackboard Coffee Roasters,,Main Warehouse,Completed,1,0.00
11/08/2025,AB3070EK-BK,Artisan Barista 1lt Electric Kettle Black,Blackboard Coffee Roasters,The Artisan Barista,Main Warehouse,Completed,1,91.59
11/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,Blackboard Coffee Roasters,PESADO,Main Warehouse,Completed,2,210.00
11/08/2025,Courier Fee,Courier Fee,Campos Coffee,,Main Warehouse,Completed,1,23.50
11/08/2025,Tamp-M-WH,Tamp Master - Automatic Tamping Machine - White,Campos Coffee,,Main Warehouse,Completed,1,"1,200.00"
11/08/2025,Courier Fee,Courier Fee,Campos Coffee,,Main Warehouse,Completed,1,23.50
11/08/2025,Tamp-M-WH,Tamp Master - Automatic Tamping Machine - White,Campos Coffee,,Main Warehouse,Completed,1,"1,200.00"
11/08/2025,Courier Fee,Courier Fee,Campos Coffee,,Main Warehouse,Completed,1,25.77
11/08/2025,Tamp-M-BK,Tamp Master - Automatic Tamping Machine - Black,Campos Coffee,,Main Warehouse,Completed,3,"3,600.00"
08/08/2025,Courier Fee,Courier Fee,Coffee Galleria,,Main Warehouse,Completed,1,15.12
08/08/2025,PSDcrusher-Silver,Pesado Clump Crusher - Silver,Coffee Galleria,PESADO,Main Warehouse,Completed,1,20.00
08/08/2025,PSD-TampingStation,Pesado Modular Tamping Station,Coffee Galleria,PESADO,Main Warehouse,Completed,1,81.82
08/08/2025,PSDdosingCup-BK,Pesado 58mm Dosing Cup - Black Ripple edition,Coffee Galleria,PESADO,Main Warehouse,Completed,1,15.91
08/08/2025,PSDjug-BK,Pesado Jug - Black (Black Ripple Edition),Coffee Galleria,PESADO,Main Warehouse,Completed,1,24.55
08/08/2025,EP-22g,EP-22g Pesado Basket- electro polished basket,Coffee Galleria,PESADO,Main Warehouse,Completed,1,13.64
08/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,Coffee Galleria,PESADO,Main Warehouse,Completed,1,75.00
08/08/2025,PF02LM-BSL-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - Black/Silver,Coffee Galleria,PESADO,Main Warehouse,Completed,1,84.09
08/08/2025,,B2B Pickup/Dropship,All Appliances Service and Sales,,Main Warehouse,Completed,1,10.00
08/08/2025,HG0949,Jug Rinser Mechanism and Star,All Appliances Service and Sales,Tiamo,Main Warehouse,Completed,4,305.45
08/08/2025,,B2B Pickup/Dropship,All Appliances Service and Sales,,Main Warehouse,Completed,1,10.00
08/08/2025,PRC200,PRO-RO Prefilter 15 Fibron,All Appliances Service and Sales,BWT,Main Warehouse,Completed,2,168.00
08/08/2025,Courier Fee,Courier Fee,Roasting Warehouse Specialty Coffee,,Main Warehouse,Completed,1,15.12
08/08/2025,PF02LM-FullPOM,Pesado Double Spouted Portafilter LM 6mm - Full POM,Roasting Warehouse Specialty Coffee,PESADO,Main Warehouse,Completed,5,325.00
08/08/2025,Courier Fee,Courier Fee,Industry Beans (Wholesale) Pty Ltd,,Main Warehouse,Completed,1,23.50
08/08/2025,HC7124BK,C Accessories 600ml Jug Black,Industry Beans (Wholesale) Pty Ltd,Coffee Accessories,Main Warehouse,Completed,4,51.26
08/08/2025,PF02LM-FullPOM,Pesado Double Spouted Portafilter LM 6mm - Full POM,Industry Beans (Wholesale) Pty Ltd,PESADO,Main Warehouse,Completed,3,195.00
08/08/2025,HC7125BK,C Accessories 1lt Jug Black,Industry Beans (Wholesale) Pty Ltd,Coffee Accessories,Main Warehouse,Completed,3,49.91
08/08/2025,HC7123BK,C Accessories 300ml Jug Black,Industry Beans (Wholesale) Pty Ltd,Coffee Accessories,Main Warehouse,Completed,4,41.45
08/08/2025,KBRubber,Knock Bin Rubber,Industry Beans (Wholesale) Pty Ltd,Coffee Accessories,Main Warehouse,Completed,15,95.40
08/08/2025,CA3070-CoffeeServer2,C Accessories - 100ml measuring serving cup / coffee Server,Industry Beans (Wholesale) Pty Ltd,Coffee Accessories,Main Warehouse,Completed,3,27.00
08/08/2025,PSD-HE-SM,Pesado He[%] Basket - Small,Industry Beans (Wholesale) Pty Ltd,PESADO,Main Warehouse,Completed,4,200.90
01/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-USA,PESADO,Main Warehouse,Parked,1,66.67
01/08/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-USA,PESADO,Main Warehouse,Parked,1,86.67
01/08/2025,PF00BR54-WGD-HY,Pesado HYBRID Naked Portafilter Breville 54mm - White/Gold,PESADO-USA,PESADO,Main Warehouse,Parked,1,149.33
06/08/2025,Fee,Fee,Shop Sale,,Main Warehouse,Completed,1,0.01
06/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,Shop Sale,PESADO,Main Warehouse,Completed,1,27.27
06/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,Shop Sale,PESADO,Main Warehouse,Completed,1,27.27
06/08/2025,AB3070-ClickTamper-54,Artisan Barista - Lotus Click Tamper 53.5mm,Shop Sale,The Artisan Barista,Main Warehouse,Completed,1,54.54
08/08/2025,Courier Fee,Courier Fee,Chef's Hat,,Main Warehouse,Completed,1,12.50
08/08/2025,CA3070KT_HEAD,C Accessories Commercial Knock Tube Head Only,Chef's Hat,Coffee Accessories,Main Warehouse,Completed,1,18.00
07/08/2025,Courier Fee,Courier Fee,Bean Scene Around,,Main Warehouse,Completed,1,20.29
07/08/2025,PF00BR58-BSL-HY,Pesado HYBRID Naked Portafilter Breville 58mm - Black/Silver,Bean Scene Around,PESADO,Main Warehouse,Completed,1,95.45
07/08/2025,PSDTMDABSl,Pesado Tamper w/ Depth Adjuster - Black/Silver,Bean Scene Around,PESADO,Main Warehouse,Completed,2,203.63
07/08/2025,Courier Fee,Courier Fee,First Cup Indonesia,,China-W,Parked,1,10.00
07/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,First Cup Indonesia,PESADO,China-W,Parked,3,292.50
07/08/2025,PF02LM-BSL-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - Black/Silver,First Cup Indonesia,PESADO,China-W,Parked,2,218.63
07/08/2025,PF02LMBK-Riga-HY,Pesado HYBRID Double Spouted Portafilter LM 6mm - Black/Riga,First Cup Indonesia,PESADO,China-W,Parked,2,230.45
07/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",First Cup Indonesia,PESADO,China-W,Parked,4,208.00
07/08/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,First Cup Indonesia,PESADO,China-W,Parked,6,312.00
07/08/2025,PFH00AS,Pesado Naked Portafilter Head Only Astoria,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,0.00
07/08/2025,PSDHY,Pesado HYBRID Double Spouted Attachment - (LM 6mm - NS - BR 58),Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,22.27
07/08/2025,PF00MV-BSL-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Black/Silver,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,95.45
07/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,2,35.00
07/08/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,19.09
07/08/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,19.09
07/08/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,54.09
07/08/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,54.09
07/08/2025,PSD-HE-SM,Pesado He[%] Basket - Small,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,54.09
07/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,0.00
07/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Coffee Machine Specialist,PESADO,Main Warehouse,Completed,1,60.45
07/08/2025,Courier Fee,Courier Fee,REPA Italia srl,,Main Warehouse,Completed,1,233.33
07/08/2025,PF00LM-FullPOM-HY,Pesado HYBRID Naked Portafilter LM 6mm - Full POM,REPA Italia srl,PESADO,Main Warehouse,Completed,5,236.67
07/08/2025,PF00LM-BSL-HY,Pesado HYBRID Naked Portafilter LM 6mm - Black/Silver,REPA Italia srl,PESADO,Main Warehouse,Completed,5,323.33
07/08/2025,PFH00LM-HY,Pesado HYBRID Naked Portafilter Head Only LM 6mm,REPA Italia srl,PESADO,Main Warehouse,Completed,10,400.00
07/08/2025,PFHLM,Pesado Double Spouted Portafilter  Head Only LM 6mm,REPA Italia srl,PESADO,Main Warehouse,Completed,15,600.00
07/08/2025,PSDHY-BR,Pesado HYBRID Double Spouted Attachment - (Breville 54),REPA Italia srl,PESADO,Main Warehouse,Completed,2,33.33
07/08/2025,PSDcrusherRAYA,Pesado Clump Crusher - Raya,REPA Italia srl,PESADO,Main Warehouse,Completed,15,300.00
07/08/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,REPA Italia srl,PESADO,Main Warehouse,Completed,20,400.00
07/08/2025,Courier Fee,Courier Fee,Espresso Fix,,Main Warehouse,Completed,1,7.83
07/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",Espresso Fix,PESADO,Main Warehouse,Completed,4,192.00
07/08/2025,Courier Fee,Courier Fee,"Color Life International CO., LTD.",,China-W,Completed,1,26.67
07/08/2025,PSD-CeramicSet,Pesado Sunrise Ceramic Set - 160ml - cup & saucer,"Color Life International CO., LTD.",PESADO,China-W,Completed,5,53.33
07/08/2025,WH-V2-PSD-distributor,Pesado White Impact-Gravity Distributor 58.5mm,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,364.00
07/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,364.00
07/08/2025,PSD-PinUP,Pesado WDT tool Pin upgrade,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,40.00
07/08/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),"Color Life International CO., LTD.",PESADO,China-W,Completed,3,48.00
07/08/2025,V2-PSDcrusher-Gold,Pesado Clump Crusher - Gold V2,"Color Life International CO., LTD.",PESADO,China-W,Completed,1,24.00
07/08/2025,V2-PSDcrusher-Bronze,Pesado Clump Crusher - Bronze V2,"Color Life International CO., LTD.",PESADO,China-W,Completed,1,24.00
07/08/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,72.00
07/08/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,"Color Life International CO., LTD.",PESADO,China-W,Completed,2,42.67
07/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,"Color Life International CO., LTD.",PESADO,China-W,Completed,1,13.33
07/08/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,"Color Life International CO., LTD.",PESADO,China-W,Completed,2,52.00
07/08/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,"Color Life International CO., LTD.",PESADO,China-W,Completed,2,106.67
07/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),"Color Life International CO., LTD.",PESADO,China-W,Completed,2,106.67
07/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)","Color Life International CO., LTD.",PESADO,China-W,Completed,3,180.00
07/08/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,"Color Life International CO., LTD.",PESADO,China-W,Completed,6,360.00
07/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,188.00
07/08/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,54.00
07/08/2025,PFH00LM-HY,Pesado HYBRID Naked Portafilter Head Only LM 6mm,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,162.00
07/08/2025,PF00LMBK-Riga-HY,Pesado HYBRID Naked Portafilter LM 6mm - Black/Riga,"Color Life International CO., LTD.",PESADO,China-W,Completed,1,97.33
07/08/2025,PF00LM-FullPOM-HY,Pesado HYBRID Naked Portafilter LM 6mm - Full POM,"Color Life International CO., LTD.",PESADO,China-W,Completed,3,187.20
07/08/2025,PF00LM-BSL-HY,Pesado HYBRID Naked Portafilter LM 6mm - Black/Silver,"Color Life International CO., LTD.",PESADO,China-W,Completed,1,90.00
07/08/2025,Courier Fee,Courier Fee,Segafredo,,Main Warehouse,Completed,1,40.00
07/08/2025,Tamp-M-WH,Tamp Master - Automatic Tamping Machine - White,Segafredo,,Main Warehouse,Completed,1,"1,200.00"
06/08/2025,Courier Fee,Courier Fee,Dipacci Coffee Company Pty Ltd,,Main Warehouse,Backordered,1,26.12
06/08/2025,SteamTray,WPM steamer tray complete,Dipacci Coffee Company Pty Ltd,WPM parts,Main Warehouse,Backordered,1,40.00
06/08/2025,BC2411-0,Jug Rinser Large,Dipacci Coffee Company Pty Ltd,Tiamo,Main Warehouse,Backordered,3,574.62
06/08/2025,PF02LM-FullPOM,Pesado Double Spouted Portafilter LM 6mm - Full POM,Dipacci Coffee Company Pty Ltd,PESADO,Main Warehouse,Backordered,24,"1,680.00"
06/08/2025,BC2422,Jug Rinser Extra Large,Dipacci Coffee Company Pty Ltd,Tiamo,Main Warehouse,Backordered,1,229.73
06/08/2025,AB3070JRL,Artisan Barista - Black Jug Rinser Large,Dipacci Coffee Company Pty Ltd,The Artisan Barista,Main Warehouse,Backordered,3,483.00
06/08/2025,HG0949,Jug Rinser Mechanism and Star,Dipacci Coffee Company Pty Ltd,Tiamo,Main Warehouse,Backordered,3,229.09
06/08/2025,MANUSWH,MANUSWH,Coffee Machine Warehouse Australia,,Main Warehouse,Completed,1,"1,454.55"
06/08/2025,Courier Fee,Courier Fee,Segafredo,,Main Warehouse,Completed,1,7.98
06/08/2025,Tamp-M_PROX_sensor,Tamp-M Proximity Sensor,Segafredo,Tamp-M,Main Warehouse,Completed,2,227.14
01/08/2025,AB3070JRS,Artisan Barista - Black Jug Rinser Small,Unknown Coffee,The Artisan Barista,Main Warehouse,Completed,1,130.00
06/08/2025,AB3070JRS-Box,Artisan Barista Jug Rinser Small - Benchtop Stand,Unknown Coffee,The Artisan Barista,Main Warehouse,Completed,1,29.54
06/08/2025,AB3070JRS,Artisan Barista - Black Jug Rinser Small,Unknown Coffee,The Artisan Barista,Main Warehouse,Completed,1,130.00
05/08/2025,Fee,Fee,Shop Sale,,Main Warehouse,Completed,1,0.01
05/08/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,Shop Sale,PESADO,Main Warehouse,Completed,1,18.18
05/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",Shop Sale,PESADO,Main Warehouse,Completed,1,72.72
06/08/2025,CA3070-Thermometer,C Accessories Analog thermometer,Shop Sale,Coffee Accessories,Main Warehouse,Completed,1,13.64
06/08/2025,JugRinser_SealKit,Tiamo Jug rinser seal kit,PROKURE Aus PTY LTD - Alternative Brewing,Tiamo,Main Warehouse,Completed,1,0.00
06/08/2025,HC7124TB,C Accessories 600ml Jug Teal Blue,Bombora Supplies Pty Ltd,Coffee Accessories,Main Warehouse,Completed,6,76.90
06/08/2025,HC7124PK,C Accessories 600ml Jug Pink,Bombora Supplies Pty Ltd,Coffee Accessories,Main Warehouse,Completed,6,76.90
06/08/2025,HC7107TB,Tiamo Tapered Jug 450ml - Teal Blue,Bombora Supplies Pty Ltd,Tiamo,Main Warehouse,Completed,1,23.20
06/08/2025,HG1765,TiAmo Dosing Cup,Bombora Supplies Pty Ltd,Tiamo,Main Warehouse,Completed,72,720.00
06/08/2025,HC7124VL,C Accessories 600ml Jug Violet,Bombora Supplies Pty Ltd,Coffee Accessories,Main Warehouse,Completed,6,76.90
06/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Bombora Supplies Pty Ltd,PESADO,Main Warehouse,Completed,15,777.24
06/08/2025,PF02LM-BBZ,Pesado Double Spouted Portafilter LM 6mm - Black/Bronze,Bombora Supplies Pty Ltd,PESADO,Main Warehouse,Completed,3,245.45
05/08/2025,Courier Fee,Courier Fee,Chef's Hat,,Main Warehouse,Completed,1,7.98
05/08/2025,JRStar - Black Plastic,TiAmo JugRinser Star - Black Plastic,Chef's Hat,Tiamo,Main Warehouse,Completed,1,13.63
05/08/2025,Misc. Product,Misc. Product,Coffee Complex,Accessories,Main Warehouse,Completed,1,0.00
05/08/2025,Fee,Fee,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,1,497.59
05/08/2025,Courier Fee,Courier Fee,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,1,145.19
05/08/2025,MANUSWH,MANUSWH,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,11,"16,000.00"
05/08/2025,MANUSBK,MANUSBK,PROKURE Aus PTY LTD - Alternative Brewing,,Main Warehouse,Completed,20,"29,090.91"
05/08/2025,Courier Fee,Courier Fee,Coffee Parts PTY LTD,,Main Warehouse,Completed,1,74.54
05/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,180.00
05/08/2025,ABGR01-WH,Artisan Barista Conical Burr grinder - White,Coffee Parts PTY LTD,The Artisan Barista,Main Warehouse,Completed,10,900.00
05/08/2025,ABGR01-BK,Artisan Barista Conical Burr grinder - Black,Coffee Parts PTY LTD,The Artisan Barista,Main Warehouse,Completed,10,900.00
05/08/2025,PSDdosingCup-WH,Pesado 58mm Dosing Cup - White,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,38.18
05/08/2025,Squeaky-Alsa,ALSA - Espresso shot cooler to fit Pesado 58mm Hybrid portafilters,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,2,108.97
05/08/2025,PSD-PinUP,Pesado WDT tool Pin upgrade,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,3,40.91
05/08/2025,AB3070S-BK,Artisan Barista - Barista Precision Scale - Black,Coffee Parts PTY LTD,The Artisan Barista,Main Warehouse,Completed,8,335.52
05/08/2025,PF02LM-FullPOM,Pesado Double Spouted Portafilter LM 6mm - Full POM,Coffee Parts PTY LTD,PESADO,Main Warehouse,Completed,10,600.00
05/08/2025,,B2B flat fee,Cubbyhouse Coffee Roasters,,Main Warehouse,Completed,1,18.18
05/08/2025,PSDjugWH,Pesado Jug - White,Cubbyhouse Coffee Roasters,PESADO,Main Warehouse,Completed,2,73.64
05/08/2025,AB3070MJ600RAINBOW,Artisan Barista 600ml Jug Metallic Rainbow,Cubbyhouse Coffee Roasters,The Artisan Barista,Main Warehouse,Completed,2,88.64
05/08/2025,AB3070MJ350RAINBOW,Artisan Barista 350ml Jug Metallic Rainbow,Cubbyhouse Coffee Roasters,The Artisan Barista,Main Warehouse,Completed,2,81.81
05/08/2025,PSDjug,Pesado Jug - Charcoal,Cubbyhouse Coffee Roasters,PESADO,Main Warehouse,Completed,2,73.64
07/08/2025,Courier Fee,Courier Fee,Mavam LLC,,Main Warehouse,Completed,1,573.33
