Sales Enquiry as of 31/10/2025,,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total,Customer Type
25/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
25/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
25/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
25/03/2025,PSD-HE-SM,Pesado He[%] Basket - Small,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,69.55,Web
25/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,72.00,Web
25/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
25/03/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,147.27,Web
25/03/2025,PSDcrusher-Black,Pesado Clump Crusher - Black,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,36.00,Web
25/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
25/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,6,0.00,Web
24/03/2025,,Shipping Cost (Express),Pesado-OnlineSale,,Main Warehouse,Completed,1,13.64,Web
24/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-beantube,Single Dose Bean Cellar - 4pcs,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,2,72.73,Web
24/03/2025,SunriseDosing-CH,Pesado Limited Edition 58mm Dosing Cup - Charcoal,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,3,95.45,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,,Shipping Cost (Express),Pesado-OnlineSale,,Main Warehouse,Completed,1,13.64,Web
24/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
24/03/2025,,Shipping Cost (Express),Pesado-OnlineSale,,Main Warehouse,Completed,1,13.64,Web
24/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
24/03/2025,,Shipping Cost (Shipping 0-1kg),Pesado-OnlineSale,,Pesado Korea,Completed,1,31.41,Web
24/03/2025,PSDcrusher-Black,Pesado Clump Crusher - Black,Pesado-OnlineSale,PESADO,Pesado Korea,Completed,1,38.67,Web
24/03/2025,PSD-removablepins,4 pack of removable pins for WDT Clump Crusher,Pesado-OnlineSale,PESADO,Pesado Korea,Completed,1,0.92,Web
24/03/2025,V2-PSDcrusher-Stand,Pesado V2 Clump Crusher Stand (WDT tool),Pesado-OnlineSale,PESADO,Pesado Korea,Completed,1,24.85,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,,Shipping Cost (Express),Pesado-OnlineSale,,Main Warehouse,Completed,1,13.64,Web
24/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
24/03/2025,,Shipping Cost (Shipping 2-3kg),Pesado-OnlineSale,,China-W,Completed,1,41.47,Web
24/03/2025,PF02MV-BDK-HY,Pesado HYBRID Double Spouted Portafilter 5mm E61 - Black/Dusk,Pesado-OnlineSale,PESADO,China-W,Completed,1,199.93,Web
24/03/2025,PSD-HE-LG,Pesado He[%] Basket - Large,Pesado-OnlineSale,PESADO,China-W,Completed,1,87.20,Web
24/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,China-W,Completed,1,0.00,Web
24/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,China-W,Completed,1,28.71,Web
24/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,22.50,Web
24/03/2025,PSD-HE-LG,Pesado He[%] Basket - Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,69.55,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PRE_SET,LM Hybrid Precision Set,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,245.45,Web
24/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
24/03/2025,EP-20g,EP-20g Pesado Basket -electro polished basket,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,27.27,Web
24/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
24/03/2025,PSD-CeramicSet,Pesado Sunrise Ceramic Set - 160ml - cup & saucer,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,13.64,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
24/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
24/03/2025,,Shipping Cost (Shipping 0-1kg),Pesado-OnlineSale,,China-W,Completed,1,35.73,Web
24/03/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,Pesado-OnlineSale,PESADO,China-W,Completed,1,86.71,Web
24/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,China-W,Completed,1,2.57,Web
24/03/2025,,Shipping Cost (Standard Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,9.09,Web
24/03/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.27,Web
24/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
24/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
24/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,22.50,Web
24/03/2025,PSD-HE-LG,Pesado He[%] Basket - Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,69.55,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
23/03/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.27,Web
23/03/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,150.00,Web
23/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
23/03/2025,,Shipping Cost (Standard Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,9.09,Web
23/03/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,27.27,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
23/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HE-LG,Pesado He[%] Basket - Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,69.55,Web
23/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.73,Web
23/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,22.50,Web
23/03/2025,,Shipping Cost (Express),Pesado-OnlineSale,,Main Warehouse,Completed,1,13.64,Web
23/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,2,160.00,Web
23/03/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,36.82,Web
23/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
23/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,69.55,Web
23/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,72.00,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
23/03/2025,,Shipping Cost (Standard Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,9.09,Web
23/03/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.27,Web
23/03/2025,,Shipping Cost (Standard Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,9.09,Web
23/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
23/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
23/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
22/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
22/03/2025,PSD-HE-LG,Pesado He[%] Basket - Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.27,Web
22/03/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,36.82,Web
22/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
22/03/2025,,Shipping Cost (Shipping 0-1kg),Pesado-OnlineSale,,China-W,Completed,1,21.35,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,China-W,Completed,2,194.28,Web
22/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HE-SM,Pesado He[%] Basket - Small,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,69.55,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.73,Web
22/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
22/03/2025,PF00MV-BSL-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Black/Silver,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,150.00,Web
22/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,2,0.00,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,2,172.73,Web
22/03/2025,PF02MVBK-Riga-HY,Pesado HYBRID Double Spouted Portafilter 5mm E61 - Black/Riga,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,177.27,Web
22/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,2,155.45,Web
22/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,25.00,Web
22/03/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.27,Web
22/03/2025,SunriseDosing-CH,Pesado Limited Edition 58mm Dosing Cup - Charcoal,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,31.82,Web
22/03/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,27.27,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
22/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
22/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,127.50,Web
21/03/2025,PF00MVBK-Riga-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Black/Riga,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,136.00,Web
21/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-PinUP,Pesado WDT tool Pin upgrade,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,19.32,Web
21/03/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,34.00,Web
21/03/2025,PSDTHMODBKRIGA,Pesado Modular Tamper Handle Only - Black/Riga,Pesado-OnlineSale,Modular Handle Only,Main Warehouse,Completed,1,54.09,Web
21/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,68.00,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
21/03/2025,PSD-T-filter,Pesado Transparent filter basket,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,13.64,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
21/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,3,240.00,Web
21/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSDjug-BK,Pesado Jug - Black (Black Ripple Edition),Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,36.82,Web
21/03/2025,PSDTMBKRiga,Pesado Tamper - Black/Riga,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,97.50,Web
21/03/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,20.45,Web
21/03/2025,PF00MVBK-Riga-HY,Pesado HYBRID Naked Portafilter 5mm E61 - Black/Riga,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,71.25,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,,Rounding,Pesado-OnlineSale,,Main Warehouse,Completed,1,-0.01,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSDBlackRippleSet,Pesado Black Ripple Set,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.91,Web
21/03/2025,PSD-CeramicSet,Pesado Sunrise Ceramic Set - 160ml - cup & saucer,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,4,54.55,Web
21/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,80.00,Web
21/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,Main Warehouse,Completed,1,2.27,Web
21/03/2025,,Shipping Cost (Express),Pesado-OnlineSale,,Main Warehouse,Completed,1,13.64,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,77.27,Web
21/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
21/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,25.00,Web
21/03/2025,,Shipping Cost (Shipping 0-0.5kg),Pesado-OnlineSale,,China-W,Completed,1,41.09,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,China-W,Completed,1,97.32,Web
21/03/2025,SunriseDosing-CH,Pesado Limited Edition 58mm Dosing Cup - Charcoal,Pesado-OnlineSale,PESADO,China-W,Completed,1,35.90,Web
21/03/2025,,Shipping Cost (Shipping 0-0.5kg),Pesado-OnlineSale,,China-W,Completed,1,41.09,Web
21/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,China-W,Completed,1,82.45,Web
21/03/2025,UpCart,UpCart Shipping Protection,Pesado-OnlineSale,,China-W,Completed,1,2.96,Web
21/03/2025,EP-18g,EP-18g Pesado Basket - electro polished basket,Pesado-OnlineSale,PESADO,China-W,Completed,1,26.28,Web
20/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
20/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,86.36,Web
20/03/2025,,Shipping Cost (Shipping 0-1kg),Pesado-OnlineSale,,China-W,Completed,1,35.78,Web
20/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,China-W,Completed,2,194.10,Web
20/03/2025,SunriseDosing-CH,Pesado Limited Edition 58mm Dosing Cup - Charcoal,Pesado-OnlineSale,PESADO,China-W,Completed,1,35.78,Web
20/03/2025,PSD-T-filter,Pesado Transparent filter basket,Pesado-OnlineSale,PESADO,China-W,Completed,1,15.63,Web
20/03/2025,,Shipping Cost (FREE over $150),Pesado-OnlineSale,,China-W,Completed,1,0.00,Web
20/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,China-W,Completed,2,181.24,Web
20/03/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,Pesado-OnlineSale,PESADO,China-W,Completed,1,96.98,Web
20/03/2025,,Shipping Cost (Free Shipping),Pesado-OnlineSale,,Main Warehouse,Completed,1,0.00,Web
20/03/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,25.00,Web
20/03/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,163.64,Web
20/03/2025,FREE-PSD-CeramicSet,FREE-PSD-CeramicSet,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,0.00,Web
20/03/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,Pesado-OnlineSale,PESADO,Main Warehouse,Completed,1,150.00,Web
20/03/2025,,Shipping Cost (Shipping 1-2kg),Pesado-OnlineSale,,China-W,Completed,1,30.65,Web
20/03/2025,PSD-CeramicSet,Pesado Sunrise Ceramic Set - 160ml - cup & saucer,Pesado-OnlineSale,PESADO,China-W,Completed,1,0.00,Web
20/03/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,Pesado-OnlineSale,PESADO,China-W,Completed,2,179.54,Web
20/03/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,Pesado-OnlineSale,PESADO,China-W,Completed,1,41.35,Web
20/03/2025,PSDBlackRippleSet,Pesado Black Ripple Set,Pesado-OnlineSale,PESADO,China-W,Completed,1,90.81,Web
